msa_code,msa_title,year,strategic_sector,sector_employment,msa_total_employment,strategic_employment_share
C1914,"Dalton, GA MSA",2024,Energy,402.0,132162.0,0.0030417215235846915
C4070,"Roseburg, OR MicroSA",2024,Energy,268.0,77146.0,0.003473932543488969
C2890,"Klamath Falls, OR MicroSA",2024,Energy,332.0,47711.0,0.006958563014818385
C4868,"Wildwood-The Villages, FL MSA",2024,Energy,1124.0,80872.0,0.013898506281531308
C2550,"Harrisonburg, VA MSA",2024,Pharmaceuticals,0.0,132286.0,0.0
C2394,"Gillette, WY MicroSA",2024,Pharmaceuticals,160.0,49672.0,0.003221130616846513
C3730,"Palestine, TX MicroSA",2024,Semiconductors,76.0,40278.0,0.001886886141317841
C3290,"Merced, CA MSA",2024,Energy,1975.0,169905.0,0.011624142903387187
C2845,"Kenosha, WI MSA",2024,Energy,0.0,148626.0,0.0
C4618,"Tupelo, MS MicroSA",2024,Semiconductors,0.0,131523.0,0.0
C4590,"Traverse City, MI MSA",2024,Energy,393.0,136734.0,0.002874193689938128
C1046,"Alamogordo, NM MicroSA",2024,Energy,324.0,35056.0,0.009242355089000457
C3239,"Massena-Ogdensburg, NY MicroSA",2024,Energy,329.0,69528.0,0.004731906570014958
C1410,"Bloomsburg-Berwick, PA MicroSA",2024,Energy,379.0,48791.0,0.007767826033489783
C1054,"Albany, OR MSA",2024,Energy,232.0,97205.0,0.002386708502649041
C1682,"Charlottesville, VA MSA",2024,Energy,420.0,228690.0,0.0018365472910927456
C3846,"Plattsburgh, NY MicroSA",2024,Energy,0.0,64528.0,0.0
C3378,"Monroe, MI MSA",2024,Semiconductors,102.0,82318.0,0.0012390971597949416
C4270,"Sebring, FL MSA",2024,Pharmaceuticals,58.0,57645.0,0.0010061583832075636
C3566,"Niles, MI MSA",2024,Energy,0.0,121251.0,0.0
C4602,"Truckee-Grass Valley, CA MicroSA",2024,Semiconductors,651.0,70000.0,0.0093
C1622,"Casper, WY MSA",2024,Energy,1644.0,80058.0,0.020535112043768268
C1218,"Auburn, NY MicroSA",2024,Semiconductors,0.0,49210.0,0.0
C4070,"Roseburg, OR MicroSA",2024,Semiconductors,0.0,77146.0,0.0
C4314,"Shelby-Kings Mountain, NC MicroSA",2024,Semiconductors,0.0,73392.0,0.0
C4898,"Wilson, NC MicroSA",2024,Pharmaceuticals,0.0,70234.0,0.0
C1694,"Cheyenne, WY MSA",2024,Energy,707.0,96489.0,0.007327260102187814
C3190,"Mansfield, OH MSA",2024,Pharmaceuticals,37.0,97908.0,3.779057891081423E-4
C2686,"Indiana, PA MicroSA",2024,Pharmaceuticals,0.0,55586.0,0.0
C1806,"Columbus, MS MicroSA",2024,Semiconductors,0.0,55292.0,0.0
C1550,"Burlington, NC MSA",2024,Semiconductors,60.0,135337.0,4.433377420808796E-4
C2858,"Key West-Key Largo, FL MicroSA",2024,Semiconductors,0.0,94115.0,0.0
C2786,"Jonesboro, AR MSA",2024,Pharmaceuticals,0.0,120434.0,0.0
C1410,"Bloomsburg-Berwick, PA MicroSA",2024,Pharmaceuticals,43.0,48791.0,8.813100776782604E-4
C1062,"Albemarle, NC MicroSA",2024,Semiconductors,0.0,46186.0,0.0
C2630,"Hot Springs, AR MSA",2024,Energy,634.0,76010.0,0.008341007762136561
C4466,"Stillwater, OK MicroSA",2024,Pharmaceuticals,0.0,57259.0,0.0
C4978,"Zanesville, OH MicroSA",2024,Semiconductors,0.0,70851.0,0.0
C2010,"Dover, DE MSA",2024,Energy,98.0,84999.0,0.0011529547406440076
C4870,"Williamsport, PA MSA",2024,Pharmaceuticals,185.0,99590.0,0.001857616226528768
C2714,"Jackson, MS MSA",2024,Semiconductors,34.0,546663.0,6.219553911642091E-5
C3034,"Lewiston-Auburn, ME MSA",2024,Semiconductors,0.0,97352.0,0.0
C1622,"Casper, WY MSA",2024,Semiconductors,0.0,80058.0,0.0
C4114,"St. Joseph, MO-KS MSA",2024,Semiconductors,0.0,108003.0,0.0
C4074,"Roswell, NM MicroSA",2024,Energy,1080.0,43316.0,0.024933050143134176
C1610,"Carlsbad-Artesia, NM MicroSA",2024,Pharmaceuticals,0.0,64394.0,0.0
C4078,"Russellville, AR MicroSA",2024,Energy,500.0,66797.0,0.007485366109256404
C1550,"Burlington, NC MSA",2024,Energy,165.0,135337.0,0.0012191787907224188
C4802,"Watertown-Fort Atkinson, WI MicroSA",2024,Energy,125.0,67230.0,0.0018592890078833854
C3938,"Pueblo, CO MSA",2024,Semiconductors,0.0,124785.0,0.0
C1870,"Corvallis, OR MSA",2024,Semiconductors,1526.0,77273.0,0.019748165594709665
C4086,"Rutland, VT MicroSA",2024,Semiconductors,16.0,50626.0,3.160431398885948E-4
C2706,"Ithaca, NY MSA",2024,Semiconductors,1009.0,96103.0,0.010499151951551981
C2214,"Farmington, NM MSA",2024,Pharmaceuticals,32.0,93300.0,3.4297963558413717E-4
C1826,"Cookeville, TN MicroSA",2024,Semiconductors,0.0,108030.0,0.0
C4314,"Shelby-Kings Mountain, NC MicroSA",2024,Pharmaceuticals,831.0,73392.0,0.01132275997383911
C1806,"Columbus, MS MicroSA",2024,Pharmaceuticals,0.0,55292.0,0.0
C4974,"Yuma, AZ MSA",2024,Semiconductors,0.0,143957.0,0.0
C4602,"Truckee-Grass Valley, CA MicroSA",2024,Pharmaceuticals,128.0,70000.0,0.0018285714285714285
C3954,"Racine-Mount Pleasant, WI MSA",2024,Energy,27.0,152684.0,1.7683581776741506E-4
C4009,"Rifle, CO MicroSA",2024,Semiconductors,0.0,91592.0,0.0
C3618,"Ocean Pines, MD MicroSA",2024,Energy,0.0,49156.0,0.0
C3618,"Ocean Pines, MD MicroSA",2024,Semiconductors,0.0,49156.0,0.0
C4974,"Yuma, AZ MSA",2024,Pharmaceuticals,71.0,143957.0,4.932028314010434E-4
C4550,"Texarkana, TX-AR MSA",2024,Semiconductors,0.0,115226.0,0.0
C2614,"Homosassa Springs, FL MSA",2024,Semiconductors,41.0,69404.0,5.907440493343323E-4
C2762,"Jefferson City, MO MSA",2024,Pharmaceuticals,0.0,155225.0,0.0
C1302,"Bay City, MI MSA",2024,Semiconductors,0.0,68224.0,0.0
C2414,"Goldsboro, NC MSA",2024,Semiconductors,0.0,83760.0,0.0
C3378,"Monroe, MI MSA",2024,Energy,0.0,82318.0,0.0
C1618,"Carson City, NV MSA",2024,Energy,0.0,63790.0,0.0
C2906,"Laconia, NH MicroSA",2024,Pharmaceuticals,0.0,51708.0,0.0
C2890,"Klamath Falls, OR MicroSA",2024,Pharmaceuticals,0.0,47711.0,0.0
C3714,"Paducah, KY-IL MSA",2024,Semiconductors,0.0,99377.0,0.0
C4466,"Stillwater, OK MicroSA",2024,Energy,227.0,57259.0,0.003964442271084022
C1950,"Decatur, IL MSA",2024,Semiconductors,0.0,85019.0,0.0
C1778,"College Station-Bryan, TX MSA",2024,Semiconductors,164.0,268980.0,6.097107591642501E-4
C3142,"Macon-Bibb County, GA MSA",2024,Pharmaceuticals,82.0,187521.0,4.3728435748529497E-4
C3034,"Lewiston-Auburn, ME MSA",2024,Energy,782.0,97352.0,0.00803270605637275
C4009,"Rifle, CO MicroSA",2024,Pharmaceuticals,0.0,91592.0,0.0
C2674,"Hutchinson, KS MicroSA",2024,Semiconductors,0.0,53317.0,0.0
C1218,"Auburn, NY MicroSA",2024,Pharmaceuticals,0.0,49210.0,0.0
C1742,"Cleveland, TN MSA",2024,Semiconductors,4.0,86848.0,4.605747973470892E-5
C2450,"Great Falls, MT MSA",2024,Pharmaceuticals,0.0,73026.0,0.0
C2970,"Laredo, TX MSA",2024,Semiconductors,0.0,214865.0,0.0
C3670,"Orangeburg, SC MicroSA",2024,Pharmaceuticals,614.0,55717.0,0.011019975949889621
C1150,"Anniston-Oxford, AL MSA",2024,Semiconductors,0.0,87555.0,0.0
C2994,"Lawrence, KS MSA",2024,Semiconductors,44.0,101938.0,4.316349153406973E-4
C4702,"Victoria, TX MSA",2024,Pharmaceuticals,1141.0,76984.0,0.014821261560843811
C3034,"Lewiston-Auburn, ME MSA",2024,Pharmaceuticals,0.0,97352.0,0.0
C1898,"Cullman, AL MicroSA",2024,Semiconductors,0.0,62136.0,0.0
C3102,"Longview-Kelso, WA MSA",2024,Energy,478.0,82469.0,0.0057961173289357215
C4820,"Waynesville, NC MicroSA",2024,Pharmaceuticals,0.0,34993.0,0.0
C4268,"Sebastian-Vero Beach-West Vero Corridor, FL MSA",2024,Pharmaceuticals,117.0,115043.0,0.0010170110306581017
C2734,"Jacksonville, NC MSA",2024,Semiconductors,0.0,108242.0,0.0
C4270,"Sebring, FL MSA",2024,Energy,130.0,57645.0,0.0022551825830514354
C3086,"Logan, UT-ID MSA",2024,Pharmaceuticals,661.0,134509.0,0.004914169312090641
C4176,"Sandpoint, ID MicroSA",2024,Semiconductors,0.0,31940.0,0.0
C2182,"Fairbanks-College, AK MSA",2024,Pharmaceuticals,0.0,74030.0,0.0
C1401,"Bloomington, IL MSA",2024,Energy,375.0,165318.0,0.002268355532972816
C4868,"Wildwood-The Villages, FL MSA",2024,Pharmaceuticals,149.0,80872.0,0.0018424176476407163
C4066,"Rome, GA MSA",2024,Semiconductors,0.0,87787.0,0.0
C1154,"Appleton, WI MSA",2024,Pharmaceuticals,368.0,249684.0,0.00147386296278496
C3938,"Pueblo, CO MSA",2024,Pharmaceuticals,462.0,124785.0,0.0037023680730857073
C3948,"Putnam, CT MicroSA",2024,Semiconductors,103.0,29791.0,0.003457420026182404
C368A,"Ottawa, IL MicroSA",2024,Semiconductors,63.0,102571.0,6.142086944652972E-4
C2478,"Greenville, NC MSA",2024,Semiconductors,0.0,162742.0,0.0
C1694,"Cheyenne, WY MSA",2024,Pharmaceuticals,204.0,96489.0,0.0021142306376892702
C1298,"Battle Creek, MI MSA",2024,Semiconductors,0.0,101037.0,0.0
C4494,"Sumter, SC MSA",2024,Semiconductors,0.0,70358.0,0.0
C4498,"Sunbury, PA MicroSA",2024,Energy,625.0,87850.0,0.0071143995446784295
C1778,"College Station-Bryan, TX MSA",2024,Energy,1039.0,268980.0,0.003862740724217414
C2750,"Janesville-Beloit, WI MSA",2024,Semiconductors,0.0,139191.0,0.0
C2550,"Harrisonburg, VA MSA",2024,Energy,448.0,132286.0,0.0033866017567996615
C3210,"Marquette, MI MicroSA",2024,Pharmaceuticals,0.0,52770.0,0.0
C3602,"Oak Harbor, WA MicroSA",2024,Semiconductors,0.0,36542.0,0.0
C3314,"Michigan City-La Porte, IN MSA",2024,Pharmaceuticals,481.0,81265.0,0.005918907278656248
C4374,"Somerset, PA MicroSA",2024,Energy,297.0,46605.0,0.006372706791116833
C3182,"Manitowoc, WI MicroSA",2024,Semiconductors,0.0,66887.0,0.0
C1078,"Alexandria, LA MSA",2024,Pharmaceuticals,1128.0,119695.0,0.009423952546054555
C4154,"Salisbury, MD MSA",2024,Pharmaceuticals,338.0,106206.0,0.00318249439767998
C4590,"Traverse City, MI MSA",2024,Pharmaceuticals,0.0,136734.0,0.0
C1266,"Baraboo, WI MicroSA",2024,Energy,0.0,72997.0,0.0
C2238,"Flagstaff, AZ MSA",2024,Semiconductors,0.0,131950.0,0.0
C2638,"Houma-Bayou Cane-Thibodaux, LA MSA",2024,Energy,2555.0,165493.0,0.015438719462454606
C4794,"Waterloo-Cedar Falls, IA MSA",2024,Semiconductors,0.0,169437.0,0.0
C3314,"Michigan City-La Porte, IN MSA",2024,Semiconductors,0.0,81265.0,0.0
C1050,"Albany, GA MSA",2024,Pharmaceuticals,208.0,117077.0,0.0017766085567617893
C4332,"Show Low, AZ MicroSA",2024,Pharmaceuticals,0.0,57230.0,0.0
C2798,"Kahului-Wailuku, HI MSA",2024,Pharmaceuticals,244.0,278712.0,8.754556674990671E-4
C2254,"Fond du Lac, WI MSA",2024,Energy,32.0,90093.0,3.5518852741056465E-4
C4746,"Walla Walla, WA MSA",2024,Semiconductors,0.0,58180.0,0.0
C2906,"Laconia, NH MicroSA",2024,Semiconductors,601.0,51708.0,0.011622959696758722
C1162,"Ardmore, OK MicroSA",2024,Energy,1991.0,46620.0,0.04270699270699271
C2842,"Kennewick-Richland, WA MSA",2024,Pharmaceuticals,727.0,272445.0,0.002668428490153976
C3834,"Pittsfield, MA MSA",2024,Energy,507.0,115892.0,0.004374762710109412
C4034,"Rochester, MN MSA",2024,Pharmaceuticals,102.0,245347.0,4.1573771026342285E-4
C2318,"Frankfort, KY MicroSA",2024,Pharmaceuticals,123.0,79779.0,0.0015417591095401046
C3418,"Moses Lake, WA MicroSA",2024,Pharmaceuticals,527.0,86316.0,0.006105472913480699
C1014,"Aberdeen, WA MicroSA",2024,Semiconductors,0.0,47633.0,0.0
C1914,"Dalton, GA MSA",2024,Pharmaceuticals,2145.0,132162.0,0.016230081263903393
C2210,"Farmington, MO MicroSA",2024,Pharmaceuticals,139.0,46051.0,0.0030183926516253717
C1230,"Augusta-Waterville, ME MicroSA",2024,Pharmaceuticals,0.0,124974.0,0.0
C4770,"Warsaw, IN MicroSA",2024,Semiconductors,0.0,72366.0,0.0
C4586,"Torrington, CT MicroSA",2024,Pharmaceuticals,263.0,75369.0,0.0034894983348591597
C3854,"Pocatello, ID MSA",2024,Pharmaceuticals,0.0,75189.0,0.0
C2584,"Hermiston-Pendleton, OR MicroSA",2024,Pharmaceuticals,0.0,80016.0,0.0
C1218,"Auburn, NY MicroSA",2024,Energy,103.0,49210.0,0.002093070514123146
C3730,"Palestine, TX MicroSA",2024,Energy,324.0,40278.0,0.00804409354982869
C2522,"Hammond, LA MSA",2024,Semiconductors,51.0,94428.0,5.400940399034184E-4
C4618,"Tupelo, MS MicroSA",2024,Energy,1060.0,131523.0,0.008059426868304404
C2142,"Enid, OK MSA",2024,Pharmaceuticals,0.0,46543.0,0.0
C4820,"Waynesville, NC MicroSA",2024,Semiconductors,0.0,34993.0,0.0
C1062,"Albemarle, NC MicroSA",2024,Energy,51.0,46186.0,0.0011042307192655784
C1298,"Battle Creek, MI MSA",2024,Pharmaceuticals,126.0,101037.0,0.001247067905816681
C3462,"Muncie, IN MSA",2024,Pharmaceuticals,18.0,89544.0,2.0101849370142053E-4
C2022,"Dubuque, IA MSA",2024,Pharmaceuticals,0.0,116826.0,0.0
C2070,"East Stroudsburg, PA MicroSA",2024,Energy,134.0,113877.0,0.0011767082027099413
C3954,"Racine-Mount Pleasant, WI MSA",2024,Pharmaceuticals,2737.0,152684.0,0.017925912341830184
C1830,"Coos Bay-North Bend, OR MicroSA",2024,Semiconductors,0.0,46256.0,0.0
C2214,"Farmington, NM MSA",2024,Energy,5064.0,93300.0,0.05427652733118971
C2002,"Dothan, AL MSA",2024,Pharmaceuticals,0.0,120532.0,0.0
C1626,"Cedar City, UT MicroSA",2024,Pharmaceuticals,0.0,49658.0,0.0
C4310,"Sheboygan, WI MSA",2024,Semiconductors,0.0,122356.0,0.0
C3602,"Oak Harbor, WA MicroSA",2024,Pharmaceuticals,0.0,36542.0,0.0
C4332,"Show Low, AZ MicroSA",2024,Energy,441.0,57230.0,0.007705748733181897
C3086,"Logan, UT-ID MSA",2024,Energy,130.0,134509.0,9.664780795337115E-4
C4654,"Utica-Rome, NY MSA",2024,Semiconductors,2414.0,236123.0,0.010223485217450227
C3290,"Merced, CA MSA",2024,Pharmaceuticals,50.0,169905.0,2.942820988199288E-4
C1014,"Aberdeen, WA MicroSA",2024,Energy,0.0,47633.0,0.0
C4618,"Tupelo, MS MicroSA",2024,Pharmaceuticals,174.0,131523.0,0.0013229625236650623
C1302,"Bay City, MI MSA",2024,Energy,60.0,68224.0,8.794559099437148E-4
C1802,"Columbus, IN MSA",2024,Pharmaceuticals,249.0,100376.0,0.0024806726707579502
C2394,"Gillette, WY MicroSA",2024,Energy,1951.0,49672.0,0.03927766145917217
C3462,"Muncie, IN MSA",2024,Energy,202.0,89544.0,0.0022558742070937195
C3326,"Midland, TX MSA",2024,Semiconductors,56.0,241332.0,2.3204548091425919E-4
C1898,"Cullman, AL MicroSA",2024,Pharmaceuticals,30.0,62136.0,4.828118964851294E-4
C2698,"Iowa City, IA MSA",2024,Semiconductors,0.0,184617.0,0.0
C4270,"Sebring, FL MSA",2024,Semiconductors,0.0,57645.0,0.0
C2590,"Hilo-Kailua, HI MicroSA",2024,Pharmaceuticals,78.0,148058.0,5.26820570317038E-4
C1274,"Barre, VT MicroSA",2024,Energy,417.0,66967.0,0.006226947601057237
C1950,"Decatur, IL MSA",2024,Pharmaceuticals,0.0,85019.0,0.0
C4866,"Wichita Falls, TX MSA",2024,Semiconductors,0.0,113444.0,0.0
C3954,"Racine-Mount Pleasant, WI MSA",2024,Semiconductors,3824.0,152684.0,0.025045191375651674
C4722,"Vineland, NJ MSA",2024,Pharmaceuticals,60.0,119376.0,5.026135906714917E-4
C3398,"Morehead City, NC MicroSA",2024,Energy,150.0,50044.0,0.0029973623211573814
C2390,"Gettysburg, PA MSA",2024,Pharmaceuticals,85.0,66391.0,0.0012802940157551476
C4330,"Sherman-Denison, TX MSA",2024,Energy,851.0,104052.0,0.008178603006189214
C2798,"Kahului-Wailuku, HI MSA",2024,Semiconductors,0.0,278712.0,0.0
C4590,"Traverse City, MI MSA",2024,Semiconductors,155.0,136734.0,0.001133587842087557
C2609,"Holland, MI MicroSA",2024,Pharmaceuticals,3171.0,82720.0,0.03833413926499033
C3394,"Montrose, CO MicroSA",2024,Semiconductors,0.0,34028.0,0.0
C4286,"Seneca, SC MicroSA",2024,Pharmaceuticals,0.0,50956.0,0.0
C4374,"Somerset, PA MicroSA",2024,Semiconductors,0.0,46605.0,0.0
C1471,"Brattleboro, VT MicroSA",2024,Semiconductors,0.0,41662.0,0.0
C2238,"Flagstaff, AZ MSA",2024,Energy,262.0,131950.0,0.0019856006062902616
C2358,"Gainesville, GA MSA",2024,Pharmaceuticals,1068.0,203971.0,0.00523603845644724
C3824,"Pinehurst-Southern Pines, NC MSA",2024,Energy,101.0,80242.0,0.001258692455322649
C2906,"Laconia, NH MicroSA",2024,Energy,292.0,51708.0,0.005647095227044171
C2584,"Hermiston-Pendleton, OR MicroSA",2024,Energy,693.0,80016.0,0.008660767846430713
C3906,"Pottsville, PA MicroSA",2024,Pharmaceuticals,1045.0,100589.0,0.010388809909632266
C1046,"Alamogordo, NM MicroSA",2024,Pharmaceuticals,0.0,35056.0,0.0
C4638,"Ukiah, CA MicroSA",2024,Pharmaceuticals,62.0,64167.0,9.662287468636527E-4
C4008,"Richmond-Berea, KY MicroSA",2024,Semiconductors,0.0,86376.0,0.0
C4462,"Stevens Point-Plover, WI MicroSA",2024,Semiconductors,0.0,62165.0,0.0
C4454,"Sterling, CO MicroSA",2024,Energy,424.0,15408.0,0.027518172377985463
C2990,"Laurinburg, NC MicroSA",2024,Energy,0.0,23919.0,0.0
C1386,"Bishop, CA MicroSA",2024,Energy,241.0,15435.0,0.01561386459345643
C1634,"Cedartown, GA MicroSA",2024,Pharmaceuticals,0.0,22298.0,0.0
C4474,"Storm Lake, IA MicroSA",2024,Energy,104.0,21366.0,0.0048675465693157356
C4598,"Troy, AL MicroSA",2024,Pharmaceuticals,0.0,30821.0,0.0
C2234,"Fitzgerald, GA MicroSA",2024,Pharmaceuticals,0.0,11472.0,0.0
C1970,"Deming, NM MicroSA",2024,Semiconductors,0.0,15977.0,0.0
C4502,"Sweetwater, TX MicroSA",2024,Energy,512.0,12445.0,0.041141020490156686
C1994,"Dixon, IL MicroSA",2024,Pharmaceuticals,0.0,24750.0,0.0
C1138,"Andrews, TX MicroSA",2024,Energy,382.0,15420.0,0.02477302204928664
C1970,"Deming, NM MicroSA",2024,Energy,224.0,15977.0,0.014020153971333792
C1166,"Arkadelphia, AR MicroSA",2024,Energy,238.0,17236.0,0.013808308192155953
C4490,"Summerville, GA MicroSA",2024,Pharmaceuticals,0.0,9978.0,0.0
C1442,"Borger, TX MicroSA",2024,Energy,72.0,15292.0,0.004708344232278315
C2164,"Eufaula, AL-GA MicroSA",2024,Energy,232.0,16049.0,0.014455729328930151
C3683,"Othello, WA MicroSA",2024,Energy,88.0,18873.0,0.004662745721400944
C3042,"Lexington, NE MicroSA",2024,Semiconductors,0.0,24632.0,0.0
C2112,"Elk City, OK MicroSA",2024,Pharmaceuticals,0.0,19894.0,0.0
C3362,"Moberly, MO MicroSA",2024,Energy,168.0,18404.0,0.009128450336883287
C3066,"Lincoln, IL MicroSA",2024,Semiconductors,0.0,13975.0,0.0
C3970,"Raymondville, TX MicroSA",2024,Energy,0.0,8593.0,0.0
C4598,"Troy, AL MicroSA",2024,Semiconductors,0.0,30821.0,0.0
C3318,"Middlesborough, KY MicroSA",2024,Pharmaceuticals,0.0,16670.0,0.0
C4490,"Summerville, GA MicroSA",2024,Energy,0.0,9978.0,0.0
C1970,"Deming, NM MicroSA",2024,Pharmaceuticals,0.0,15977.0,0.0
C2030,"Dumas, TX MicroSA",2024,Pharmaceuticals,0.0,25533.0,0.0
C1430,"Bonham, TX MicroSA",2024,Pharmaceuticals,0.0,17377.0,0.0
C1726,"Clarksdale, MS MicroSA",2024,Energy,343.0,12432.0,0.02759009009009009
C1442,"Borger, TX MicroSA",2024,Pharmaceuticals,445.0,15292.0,0.0291001831022757
C4908,"Winnemucca, NV MicroSA",2024,Pharmaceuticals,0.0,15624.0,0.0
C2838,"Kennett, MO MicroSA",2024,Pharmaceuticals,0.0,18274.0,0.0
C1542,"Burley, ID MicroSA",2024,Semiconductors,0.0,43466.0,0.0
C3042,"Lexington, NE MicroSA",2024,Pharmaceuticals,85.0,24632.0,0.0034507957128937965
C2838,"Kennett, MO MicroSA",2024,Energy,284.0,18274.0,0.015541206085148298
C3218,"Marshall, MO MicroSA",2024,Pharmaceuticals,0.0,17757.0,0.0
C4818,"Waycross, GA MicroSA",2024,Semiconductors,0.0,38256.0,0.0
C2314,"Frankfort, IN MicroSA",2024,Pharmaceuticals,190.0,23102.0,0.008224396156176955
C3162,"Magnolia, AR MicroSA",2024,Pharmaceuticals,0.0,16212.0,0.0
C4690,"Vernon, TX MicroSA",2024,Energy,144.0,12039.0,0.01196112633939696
C2770,"Jesup, GA MicroSA",2024,Energy,35.0,17734.0,0.001973610014661103
C4558,"Thomaston, GA MicroSA",2024,Pharmaceuticals,0.0,14466.0,0.0
C4538,"Taylorville, IL MicroSA",2024,Semiconductors,0.0,16997.0,0.0
C1330,"Beeville, TX MicroSA",2024,Energy,33.0,16906.0,0.0019519697148941205
C3138,"Macomb, IL MicroSA",2024,Energy,80.0,16972.0,0.0047136460051850106
C3362,"Moberly, MO MicroSA",2024,Pharmaceuticals,0.0,18404.0,0.0
C4558,"Thomaston, GA MicroSA",2024,Energy,55.0,14466.0,0.003802018526199364
C4290,"Seneca Falls, NY MicroSA",2024,Semiconductors,0.0,20548.0,0.0
C2510,"Guymon, OK MicroSA",2024,Pharmaceuticals,0.0,19368.0,0.0
C1738,"Cleveland, MS MicroSA",2024,Pharmaceuticals,0.0,21138.0,0.0
C1886,"Crescent City, CA MicroSA",2024,Pharmaceuticals,0.0,16656.0,0.0
C1430,"Bonham, TX MicroSA",2024,Energy,326.0,17377.0,0.018760430454048453
C4290,"Seneca Falls, NY MicroSA",2024,Pharmaceuticals,0.0,20548.0,0.0
C1726,"Clarksdale, MS MicroSA",2024,Pharmaceuticals,0.0,12432.0,0.0
C4708,"Vidalia, GA MicroSA",2024,Energy,145.0,27562.0,0.0052608664102750165
C2262,"Forrest City, AR MicroSA",2024,Energy,200.0,13447.0,0.014873205919535957
C1826,"Cookeville, TN MicroSA",2024,Pharmaceuticals,0.0,108030.0,0.0
C4010,"Rio Grande City-Roma, TX MicroSA",2024,Energy,354.0,29492.0,0.01200325512003255
C4574,"Toccoa, GA MicroSA",2024,Pharmaceuticals,0.0,17081.0,0.0
C3390,"Monticello, IN MicroSA",2024,Energy,228.0,17630.0,0.012932501418037437
C4682,"Vermillion, SD MicroSA",2024,Energy,30.0,9683.0,0.003098213363626975
C2234,"Fitzgerald, GA MicroSA",2024,Semiconductors,0.0,11472.0,0.0
C2314,"Frankfort, IN MicroSA",2024,Energy,0.0,23102.0,0.0
C2582,"Hereford, TX MicroSA",2024,Energy,82.0,16800.0,0.004880952380952381
C4588,"Town of Pecos, TX MicroSA",2024,Energy,728.0,15442.0,0.0471441523118767
C4690,"Vernon, TX MicroSA",2024,Pharmaceuticals,0.0,12039.0,0.0
C3106,"Los Alamos, NM MicroSA",2024,Pharmaceuticals,0.0,45393.0,0.0
C4502,"Sweetwater, TX MicroSA",2024,Semiconductors,0.0,12445.0,0.0
C4454,"Sterling, CO MicroSA",2024,Pharmaceuticals,0.0,15408.0,0.0
C3058,"Liberal, KS MicroSA",2024,Pharmaceuticals,138.0,22143.0,0.006232217856658989
C3168,"Malvern, AR MicroSA",2024,Energy,292.0,15938.0,0.018320993851173296
C3682,"Oskaloosa, IA MicroSA",2024,Pharmaceuticals,0.0,15774.0,0.0
C4474,"Storm Lake, IA MicroSA",2024,Pharmaceuticals,0.0,21366.0,0.0
C3218,"Marshall, MO MicroSA",2024,Energy,444.0,17757.0,0.02500422368643352
C4818,"Waycross, GA MicroSA",2024,Pharmaceuticals,0.0,38256.0,0.0
C1050,"Albany, GA MSA",2024,Semiconductors,0.0,117077.0,0.0
C3218,"Marshall, MO MicroSA",2024,Semiconductors,0.0,17757.0,0.0
C2582,"Hereford, TX MicroSA",2024,Pharmaceuticals,0.0,16800.0,0.0
C2770,"Jesup, GA MicroSA",2024,Pharmaceuticals,0.0,17734.0,0.0
C1166,"Arkadelphia, AR MicroSA",2024,Pharmaceuticals,0.0,17236.0,0.0
C4290,"Seneca Falls, NY MicroSA",2024,Energy,0.0,20548.0,0.0
C2186,"Fairmont, MN MicroSA",2024,Semiconductors,0.0,16489.0,0.0
C1838,"Cordele, GA MicroSA",2024,Pharmaceuticals,0.0,17407.0,0.0
C4598,"Troy, AL MicroSA",2024,Energy,0.0,30821.0,0.0
C2186,"Fairmont, MN MicroSA",2024,Energy,56.0,16489.0,0.003396203529625811
C3162,"Magnolia, AR MicroSA",2024,Energy,217.0,16212.0,0.013385146804835924
C3794,"Peru, IN MicroSA",2024,Energy,47.0,18154.0,0.0025889611104990638
C4366,"Snyder, TX MicroSA",2024,Energy,258.0,12782.0,0.02018463464246597
C4474,"Storm Lake, IA MicroSA",2024,Semiconductors,0.0,21366.0,0.0
C2164,"Eufaula, AL-GA MicroSA",2024,Pharmaceuticals,0.0,16049.0,0.0
C3234,"Maryville, MO MicroSA",2024,Energy,150.0,16861.0,0.008896269497657316
C4500,"Susanville, CA MicroSA",2024,Energy,344.0,18348.0,0.018748637453673424
C1822,"Connersville, IN MicroSA",2024,Energy,45.0,12016.0,0.003745006657789614
C3546,"Newport, TN MicroSA",2024,Pharmaceuticals,0.0,15807.0,0.0
C3682,"Oskaloosa, IA MicroSA",2024,Energy,0.0,15774.0,0.0
C1822,"Connersville, IN MicroSA",2024,Pharmaceuticals,0.0,12016.0,0.0
C3546,"Newport, TN MicroSA",2024,Semiconductors,0.0,15807.0,0.0
C2730,"Jacksonville, IL MicroSA",2024,Pharmaceuticals,0.0,29711.0,0.0
C4538,"Taylorville, IL MicroSA",2024,Energy,0.0,16997.0,0.0
C3546,"Newport, TN MicroSA",2024,Energy,656.0,15807.0,0.04150060099955716
C2770,"Jesup, GA MicroSA",2024,Semiconductors,0.0,17734.0,0.0
C3168,"Malvern, AR MicroSA",2024,Semiconductors,0.0,15938.0,0.0
C4366,"Snyder, TX MicroSA",2024,Pharmaceuticals,0.0,12782.0,0.0
C3042,"Lexington, NE MicroSA",2024,Energy,340.0,24632.0,0.013803182851575186
C1578,"Camden, AR MicroSA",2024,Pharmaceuticals,0.0,20650.0,0.0
